,country,year,iso_code,population,co2,co2_growth_prct,co2_per_capita,co2_per_gdp,coal_co2,consumption_co2,gas_co2,oil_co2,oil_co2_per_capita,temperature_change_from_co2,total_ghg,trade_co2
24175,Kosovo,1978,0,1516215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24176,Kosovo,1979,0,1551610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24177,Kosovo,1980,0,1589403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24178,Kosovo,1981,0,1627817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24179,Kosovo,1982,0,1665990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24180,Kosovo,1983,0,1706005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24181,Kosovo,1984,0,1746877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24182,Kosovo,1985,0,1787433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24183,Kosovo,1986,0,1827155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24184,Kosovo,1987,0,1865135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24185,Kosovo,1988,0,1898994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24186,Kosovo,1989,0,1931022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24187,Kosovo,1990,0,1964994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24188,Kosovo,1991,0,2001990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24189,Kosovo,1992,0,2039038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24190,Kosovo,1993,0,2073994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24191,Kosovo,1994,0,2107943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24192,Kosovo,1995,0,2141414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24193,Kosovo,1996,0,2173719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24194,Kosovo,1997,0,2204871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24195,Kosovo,1998,0,2090498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24196,Kosovo,1999,0,1888582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24197,Kosovo,2000,0,1823291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24198,Kosovo,2001,0,1840261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24199,Kosovo,2002,0,1846788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24200,Kosovo,2003,0,1839437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24201,Kosovo,2004,0,1832246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24202,Kosovo,2005,0,1825054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24203,Kosovo,2006,0,1817660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24204,Kosovo,2007,0,1810225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24205,Kosovo,2008,0,1803379.0,7.387,0.0,4.096,0.0,5.514,0.0,0.0,1.641,0.91,0.0,0.0,0.0
24206,Kosovo,2009,0,1797465.0,8.13,10.069,4.523,0.0,6.262,0.0,0.0,1.674,0.932,0.0,0.0,0.0
24207,Kosovo,2010,0,1792559.0,8.372,2.974,4.671,0.0,6.614,0.0,0.0,1.598,0.891,0.0,0.0,0.0
24208,Kosovo,2011,0,1799340.0,8.314,-0.7,4.62,0.0,6.408,0.0,0.0,1.744,0.969,0.0,0.0,0.0
24209,Kosovo,2012,0,1811418.0,7.874,-5.289,4.347,0.0,6.046,0.0,0.0,1.622,0.896,0.0,0.0,0.0
24210,Kosovo,2013,0,1805676.0,8.006,1.675,4.434,0.0,6.145,0.0,0.0,1.645,0.911,0.0,0.0,0.0
24211,Kosovo,2014,0,1777812.0,7.126,-10.984,4.009,0.0,5.353,0.0,0.0,1.587,0.892,0.0,0.0,0.0
24212,Kosovo,2015,0,1759122.0,8.336,16.967,4.739,0.0,6.152,0.0,0.0,1.953,1.11,0.0,0.0,0.0
24213,Kosovo,2016,0,1750724.0,8.856,6.242,5.058,0.0,6.666,0.0,0.0,1.912,1.092,0.0,0.0,0.0
24214,Kosovo,2017,0,1731670.0,8.094,-8.606,4.674,0.0,5.602,0.0,0.0,2.165,1.25,0.0,0.0,0.0
24215,Kosovo,2018,0,1709966.0,8.149,0.679,4.765,0.0,5.665,0.0,0.0,2.151,1.258,0.0,0.0,0.0
24216,Kosovo,2019,0,1686856.0,8.497,4.272,5.037,0.0,5.944,0.0,0.0,2.234,1.324,0.0,0.0,0.0
24217,Kosovo,2020,0,1670702.0,8.522,0.294,5.101,0.0,6.113,0.0,0.0,2.09,1.251,0.0,0.0,0.0
24218,Kosovo,2021,0,1662022.0,5.644,-33.765,3.396,0.0,3.217,0.0,0.0,2.109,1.269,0.0,0.0,0.0
24391,Kuwaiti Oil Fires (GCP),1991,0,0.0,477.925,0.0,0.0,0.0,0.0,0.0,0.0,451.104,0.0,0.0,0.0,0.0
24392,Kuwaiti Oil Fires (Jones et al. 2023),1851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24393,Kuwaiti Oil Fires (Jones et al. 2023),1852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24394,Kuwaiti Oil Fires (Jones et al. 2023),1853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24395,Kuwaiti Oil Fires (Jones et al. 2023),1854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24396,Kuwaiti Oil Fires (Jones et al. 2023),1855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24397,Kuwaiti Oil Fires (Jones et al. 2023),1856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24398,Kuwaiti Oil Fires (Jones et al. 2023),1857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24399,Kuwaiti Oil Fires (Jones et al. 2023),1858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24400,Kuwaiti Oil Fires (Jones et al. 2023),1859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24401,Kuwaiti Oil Fires (Jones et al. 2023),1860,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24402,Kuwaiti Oil Fires (Jones et al. 2023),1861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24403,Kuwaiti Oil Fires (Jones et al. 2023),1862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24404,Kuwaiti Oil Fires (Jones et al. 2023),1863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24405,Kuwaiti Oil Fires (Jones et al. 2023),1864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24406,Kuwaiti Oil Fires (Jones et al. 2023),1865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24407,Kuwaiti Oil Fires (Jones et al. 2023),1866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24408,Kuwaiti Oil Fires (Jones et al. 2023),1867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24409,Kuwaiti Oil Fires (Jones et al. 2023),1868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24410,Kuwaiti Oil Fires (Jones et al. 2023),1869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24411,Kuwaiti Oil Fires (Jones et al. 2023),1870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24412,Kuwaiti Oil Fires (Jones et al. 2023),1871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24413,Kuwaiti Oil Fires (Jones et al. 2023),1872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24414,Kuwaiti Oil Fires (Jones et al. 2023),1873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24415,Kuwaiti Oil Fires (Jones et al. 2023),1874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24416,Kuwaiti Oil Fires (Jones et al. 2023),1875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24417,Kuwaiti Oil Fires (Jones et al. 2023),1876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24418,Kuwaiti Oil Fires (Jones et al. 2023),1877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24419,Kuwaiti Oil Fires (Jones et al. 2023),1878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24420,Kuwaiti Oil Fires (Jones et al. 2023),1879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24421,Kuwaiti Oil Fires (Jones et al. 2023),1880,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24422,Kuwaiti Oil Fires (Jones et al. 2023),1881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24423,Kuwaiti Oil Fires (Jones et al. 2023),1882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24424,Kuwaiti Oil Fires (Jones et al. 2023),1883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24425,Kuwaiti Oil Fires (Jones et al. 2023),1884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24426,Kuwaiti Oil Fires (Jones et al. 2023),1885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24427,Kuwaiti Oil Fires (Jones et al. 2023),1886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24428,Kuwaiti Oil Fires (Jones et al. 2023),1887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24429,Kuwaiti Oil Fires (Jones et al. 2023),1888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24430,Kuwaiti Oil Fires (Jones et al. 2023),1889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24431,Kuwaiti Oil Fires (Jones et al. 2023),1890,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24432,Kuwaiti Oil Fires (Jones et al. 2023),1891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24433,Kuwaiti Oil Fires (Jones et al. 2023),1892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24434,Kuwaiti Oil Fires (Jones et al. 2023),1893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24435,Kuwaiti Oil Fires (Jones et al. 2023),1894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24436,Kuwaiti Oil Fires (Jones et al. 2023),1895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24437,Kuwaiti Oil Fires (Jones et al. 2023),1896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24438,Kuwaiti Oil Fires (Jones et al. 2023),1897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24439,Kuwaiti Oil Fires (Jones et al. 2023),1898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24440,Kuwaiti Oil Fires (Jones et al. 2023),1899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24441,Kuwaiti Oil Fires (Jones et al. 2023),1900,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24442,Kuwaiti Oil Fires (Jones et al. 2023),1901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24443,Kuwaiti Oil Fires (Jones et al. 2023),1902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24444,Kuwaiti Oil Fires (Jones et al. 2023),1903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24445,Kuwaiti Oil Fires (Jones et al. 2023),1904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24446,Kuwaiti Oil Fires (Jones et al. 2023),1905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24447,Kuwaiti Oil Fires (Jones et al. 2023),1906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24448,Kuwaiti Oil Fires (Jones et al. 2023),1907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24449,Kuwaiti Oil Fires (Jones et al. 2023),1908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24450,Kuwaiti Oil Fires (Jones et al. 2023),1909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24451,Kuwaiti Oil Fires (Jones et al. 2023),1910,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24452,Kuwaiti Oil Fires (Jones et al. 2023),1911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24453,Kuwaiti Oil Fires (Jones et al. 2023),1912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24454,Kuwaiti Oil Fires (Jones et al. 2023),1913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24455,Kuwaiti Oil Fires (Jones et al. 2023),1914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24456,Kuwaiti Oil Fires (Jones et al. 2023),1915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24457,Kuwaiti Oil Fires (Jones et al. 2023),1916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24458,Kuwaiti Oil Fires (Jones et al. 2023),1917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24459,Kuwaiti Oil Fires (Jones et al. 2023),1918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24460,Kuwaiti Oil Fires (Jones et al. 2023),1919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24461,Kuwaiti Oil Fires (Jones et al. 2023),1920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24462,Kuwaiti Oil Fires (Jones et al. 2023),1921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24463,Kuwaiti Oil Fires (Jones et al. 2023),1922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24464,Kuwaiti Oil Fires (Jones et al. 2023),1923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24465,Kuwaiti Oil Fires (Jones et al. 2023),1924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24466,Kuwaiti Oil Fires (Jones et al. 2023),1925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24467,Kuwaiti Oil Fires (Jones et al. 2023),1926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24468,Kuwaiti Oil Fires (Jones et al. 2023),1927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24469,Kuwaiti Oil Fires (Jones et al. 2023),1928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24470,Kuwaiti Oil Fires (Jones et al. 2023),1929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24471,Kuwaiti Oil Fires (Jones et al. 2023),1930,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24472,Kuwaiti Oil Fires (Jones et al. 2023),1931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24473,Kuwaiti Oil Fires (Jones et al. 2023),1932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24474,Kuwaiti Oil Fires (Jones et al. 2023),1933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24475,Kuwaiti Oil Fires (Jones et al. 2023),1934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24476,Kuwaiti Oil Fires (Jones et al. 2023),1935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24477,Kuwaiti Oil Fires (Jones et al. 2023),1936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24478,Kuwaiti Oil Fires (Jones et al. 2023),1937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24479,Kuwaiti Oil Fires (Jones et al. 2023),1938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24480,Kuwaiti Oil Fires (Jones et al. 2023),1939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24481,Kuwaiti Oil Fires (Jones et al. 2023),1940,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24482,Kuwaiti Oil Fires (Jones et al. 2023),1941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24483,Kuwaiti Oil Fires (Jones et al. 2023),1942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24484,Kuwaiti Oil Fires (Jones et al. 2023),1943,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24485,Kuwaiti Oil Fires (Jones et al. 2023),1944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24486,Kuwaiti Oil Fires (Jones et al. 2023),1945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24487,Kuwaiti Oil Fires (Jones et al. 2023),1946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24488,Kuwaiti Oil Fires (Jones et al. 2023),1947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24489,Kuwaiti Oil Fires (Jones et al. 2023),1948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24490,Kuwaiti Oil Fires (Jones et al. 2023),1949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24491,Kuwaiti Oil Fires (Jones et al. 2023),1950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24492,Kuwaiti Oil Fires (Jones et al. 2023),1951,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24493,Kuwaiti Oil Fires (Jones et al. 2023),1952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24494,Kuwaiti Oil Fires (Jones et al. 2023),1953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24495,Kuwaiti Oil Fires (Jones et al. 2023),1954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24496,Kuwaiti Oil Fires (Jones et al. 2023),1955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24497,Kuwaiti Oil Fires (Jones et al. 2023),1956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24498,Kuwaiti Oil Fires (Jones et al. 2023),1957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24499,Kuwaiti Oil Fires (Jones et al. 2023),1958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24500,Kuwaiti Oil Fires (Jones et al. 2023),1959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24501,Kuwaiti Oil Fires (Jones et al. 2023),1960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24502,Kuwaiti Oil Fires (Jones et al. 2023),1961,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24503,Kuwaiti Oil Fires (Jones et al. 2023),1962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24504,Kuwaiti Oil Fires (Jones et al. 2023),1963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24505,Kuwaiti Oil Fires (Jones et al. 2023),1964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24506,Kuwaiti Oil Fires (Jones et al. 2023),1965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24507,Kuwaiti Oil Fires (Jones et al. 2023),1966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24508,Kuwaiti Oil Fires (Jones et al. 2023),1967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24509,Kuwaiti Oil Fires (Jones et al. 2023),1968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24510,Kuwaiti Oil Fires (Jones et al. 2023),1969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24511,Kuwaiti Oil Fires (Jones et al. 2023),1970,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24512,Kuwaiti Oil Fires (Jones et al. 2023),1971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24513,Kuwaiti Oil Fires (Jones et al. 2023),1972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24514,Kuwaiti Oil Fires (Jones et al. 2023),1973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24515,Kuwaiti Oil Fires (Jones et al. 2023),1974,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24516,Kuwaiti Oil Fires (Jones et al. 2023),1975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24517,Kuwaiti Oil Fires (Jones et al. 2023),1976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24518,Kuwaiti Oil Fires (Jones et al. 2023),1977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24519,Kuwaiti Oil Fires (Jones et al. 2023),1978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
